"FREQ";"Y";"r xyce/V(VOUT)";"i xyce/V(VOUT)"
2.5e+11;0.0261156;0.00611044;0.0456112
-2.5e+11;0.0263618;0.00625641;-0.0455153
-2e+11;0.0263618;0.0038642;-0.0237124
-1.5e+11;0.0263618;0.00939715;0.11883
-1e+11;0.0263618;-0.0728025;0.0816579
-5e+10;0.0263618;-0.438529;-0.522386
0;0.0263618;-1.6374e-08;0
5e+10;0.0263618;-0.438529;0.522386
1e+11;0.0263618;-0.0728025;-0.0816579
1.5e+11;0.0263618;0.00939715;-0.11883
2e+11;0.0263618;0.0038642;0.0237124
2.5e+11;0.0263618;0.00625641;0.0455153
-2.5e+11;0.026608;0.0064013;-0.0454069
-2e+11;0.026608;0.0042318;-0.0236469
-1.5e+11;0.026608;0.00982616;0.119312
-1e+11;0.026608;-0.0736292;0.0828507
-5e+10;0.026608;-0.438961;-0.523364
0;0.026608;-6.37694e-09;0
5e+10;0.026608;-0.438961;0.523364
1e+11;0.026608;-0.0736292;-0.0828507
1.5e+11;0.026608;0.00982616;-0.119312
2e+11;0.026608;0.0042318;0.0236469
2.5e+11;0.026608;0.0064013;0.0454069
-2.5e+11;0.0268543;0.0065448;-0.045286
-2e+11;0.0268543;0.00461316;-0.0235798
-1.5e+11;0.0268543;0.0102519;0.119789
-1e+11;0.0268543;-0.0744556;0.0840695
-5e+10;0.0268543;-0.439398;-0.524349
0;0.0268543;3.1431e-08;0
5e+10;0.0268543;-0.439398;0.524349
1e+11;0.0268543;-0.0744556;-0.0840695
1.5e+11;0.0268543;0.0102519;-0.119789
2e+11;0.0268543;0.00461316;0.0235798
2.5e+11;0.0268543;0.0065448;0.045286
-2.5e+11;0.0271005;0.006687;-0.0451538
-2e+11;0.0271005;0.00500639;-0.0235113
-1.5e+11;0.0271005;0.0106745;0.120259
-1e+11;0.0271005;-0.0752813;0.0853109
-5e+10;0.0271005;-0.439838;-0.525342
0;0.0271005;-1.49786e-09;0
5e+10;0.0271005;-0.439838;0.525342
1e+11;0.0271005;-0.0752813;-0.0853109
1.5e+11;0.0271005;0.0106745;-0.120259
2e+11;0.0271005;0.00500639;0.0235113
2.5e+11;0.0271005;0.006687;0.0451538
-2.5e+11;0.0273467;0.00682766;-0.0450104
-2e+11;0.0273467;0.00541209;-0.0234414
-1.5e+11;0.0273467;0.0110941;0.120724
-1e+11;0.0273467;-0.0761066;0.0865755
-5e+10;0.0273467;-0.440281;-0.526342
0;0.0273467;1.99359e-09;0
5e+10;0.0273467;-0.440281;0.526342
1e+11;0.0273467;-0.0761066;-0.0865755
1.5e+11;0.0273467;0.0110941;-0.120724
2e+11;0.0273467;0.00541209;0.0234414
2.5e+11;0.0273467;0.00682766;0.0450104
-2.5e+11;0.0275929;0.00696664;-0.0448564
-2e+11;0.0275929;0.00582993;-0.0233701
-1.5e+11;0.0275929;0.0115106;0.121184
-1e+11;0.0275929;-0.0769317;0.0878623
-5e+10;0.0275929;-0.440726;-0.527349
0;0.0275929;-3.12575e-08;0
5e+10;0.0275929;-0.440726;0.527349
1e+11;0.0275929;-0.0769317;-0.0878623
1.5e+11;0.0275929;0.0115106;-0.121184
2e+11;0.0275929;0.00582993;0.0233701
2.5e+11;0.0275929;0.00696664;0.0448564
-2.5e+11;0.0278392;0.00710397;-0.0446925
-2e+11;0.0278392;0.00625871;-0.0232977
-1.5e+11;0.0278392;0.0119242;0.121638
-1e+11;0.0278392;-0.0777563;0.0891692
-5e+10;0.0278392;-0.441172;-0.528362
0;0.0278392;-7.44751e-08;0
5e+10;0.0278392;-0.441172;0.528362
1e+11;0.0278392;-0.0777563;-0.0891692
1.5e+11;0.0278392;0.0119242;-0.121638
2e+11;0.0278392;0.00625871;0.0232977
2.5e+11;0.0278392;0.00710397;0.0446925
-2.5e+11;0.0280854;0.0072398;-0.0445197
-2e+11;0.0280854;0.00669616;-0.0232244
-1.5e+11;0.0280854;0.0123352;0.122086
-1e+11;0.0280854;-0.0785798;0.0904922
-5e+10;0.0280854;-0.441618;-0.52938
0;0.0280854;-5.48688e-09;0
5e+10;0.0280854;-0.441618;0.52938
1e+11;0.0280854;-0.0785798;-0.0904922
1.5e+11;0.0280854;0.0123352;-0.122086
2e+11;0.0280854;0.00669616;0.0232244
2.5e+11;0.0280854;0.0072398;0.0445197
-2.5e+11;0.0283316;0.00737339;-0.0443372
-2e+11;0.0283316;0.00714627;-0.0231498
-1.5e+11;0.0283316;0.012743;0.122528
-1e+11;0.0283316;-0.079404;0.0918372
-5e+10;0.0283316;-0.442066;-0.530406
0;0.0283316;-7.8339e-08;0
5e+10;0.0283316;-0.442066;0.530406
1e+11;0.0283316;-0.079404;-0.0918372
1.5e+11;0.0283316;0.012743;-0.122528
2e+11;0.0283316;0.00714627;0.0231498
2.5e+11;0.0283316;0.00737339;0.0443372
-2.5e+11;0.0285779;0.00750546;-0.0441471
-2e+11;0.0285779;0.00760297;-0.0230746
-1.5e+11;0.0285779;0.0131484;0.122965
-1e+11;0.0285779;-0.0802266;0.0931945
-5e+10;0.0285779;-0.442512;-0.531436
0;0.0285779;-6.98351e-09;0
5e+10;0.0285779;-0.442512;0.531436
1e+11;0.0285779;-0.0802266;-0.0931945
1.5e+11;0.0285779;0.0131484;-0.122965
2e+11;0.0285779;0.00760297;0.0230746
2.5e+11;0.0285779;0.00750546;0.0441471
-2.5e+11;0.0288241;0.00763529;-0.0439487
-2e+11;0.0288241;0.00807011;-0.0229984
-1.5e+11;0.0288241;0.0135508;0.123396
-1e+11;0.0288241;-0.0810493;0.0945698
-5e+10;0.0288241;-0.442958;-0.532473
0;0.0288241;-8.48724e-09;0
5e+10;0.0288241;-0.442958;0.532473
1e+11;0.0288241;-0.0810493;-0.0945698
1.5e+11;0.0288241;0.0135508;-0.123396
2e+11;0.0288241;0.00807011;0.0229984
2.5e+11;0.0288241;0.00763529;0.0439487
-2.5e+11;0.0290703;0.00776288;-0.0437424
-2e+11;0.0290703;0.00854665;-0.0229215
-1.5e+11;0.0290703;0.0139504;0.123821
-1e+11;0.0290703;-0.081872;0.0959612
-5e+10;0.0290703;-0.443403;-0.533516
0;0.0290703;-2.86655e-08;0
5e+10;0.0290703;-0.443403;0.533516
1e+11;0.0290703;-0.081872;-0.0959612
1.5e+11;0.0290703;0.0139504;-0.123821
2e+11;0.0290703;0.00854665;0.0229215
2.5e+11;0.0290703;0.00776288;0.0437424
-2.5e+11;0.0293166;0.00788844;-0.0435293
-2e+11;0.0293166;0.00903008;-0.022844
-1.5e+11;0.0293166;0.0143474;0.12424
-1e+11;0.0293166;-0.0826937;0.0973646
-5e+10;0.0293166;-0.443845;-0.534563
0;0.0293166;-1.65755e-08;0
5e+10;0.0293166;-0.443845;0.534563
1e+11;0.0293166;-0.0826937;-0.0973646
1.5e+11;0.0293166;0.0143474;-0.12424
2e+11;0.0293166;0.00903008;0.022844
2.5e+11;0.0293166;0.00788844;0.0435293
-2.5e+11;0.0295628;0.00801165;-0.0433093
-2e+11;0.0295628;0.00952195;-0.0227658
-1.5e+11;0.0295628;0.0147416;0.124654
-1e+11;0.0295628;-0.0835153;0.0987821
-5e+10;0.0295628;-0.444286;-0.535616
0;0.0295628;1.80694e-08;0
5e+10;0.0295628;-0.444286;0.535616
1e+11;0.0295628;-0.0835153;-0.0987821
1.5e+11;0.0295628;0.0147416;-0.124654
2e+11;0.0295628;0.00952195;0.0227658
2.5e+11;0.0295628;0.00801165;0.0433093
-2.5e+11;0.029809;0.00813271;-0.043083
-2e+11;0.029809;0.0100202;-0.0226873
-1.5e+11;0.029809;0.0151332;0.125062
-1e+11;0.029809;-0.0843362;0.100211
-5e+10;0.029809;-0.444723;-0.536674
0;0.029809;1.57234e-08;0
5e+10;0.029809;-0.444723;0.536674
1e+11;0.029809;-0.0843362;-0.100211
1.5e+11;0.029809;0.0151332;-0.125062
2e+11;0.029809;0.0100202;0.0226873
2.5e+11;0.029809;0.00813271;0.043083
-2.5e+11;0.0300553;0.00825144;-0.0428506
-2e+11;0.0300553;0.0105255;-0.0226082
-1.5e+11;0.0300553;0.015522;0.125464
-1e+11;0.0300553;-0.0851566;0.10165
-5e+10;0.0300553;-0.445158;-0.537736
0;0.0300553;2.22833e-08;0
5e+10;0.0300553;-0.445158;0.537736
1e+11;0.0300553;-0.0851566;-0.10165
1.5e+11;0.0300553;0.015522;-0.125464
2e+11;0.0300553;0.0105255;0.0226082
2.5e+11;0.0300553;0.00825144;0.0428506
-2.5e+11;0.0303015;0.00836762;-0.042612
-2e+11;0.0303015;0.0110386;-0.0225286
-1.5e+11;0.0303015;0.015908;0.12586
-1e+11;0.0303015;-0.0859772;0.103103
-5e+10;0.0303015;-0.44559;-0.538805
0;0.0303015;3.05349e-08;0
5e+10;0.0303015;-0.44559;0.538805
1e+11;0.0303015;-0.0859772;-0.103103
1.5e+11;0.0303015;0.015908;-0.12586
2e+11;0.0303015;0.0110386;0.0225286
2.5e+11;0.0303015;0.00836762;0.042612
-2.5e+11;0.0305477;0.00848164;-0.0423683
-2e+11;0.0305477;0.0115564;-0.0224487
-1.5e+11;0.0305477;0.0162914;0.12625
-1e+11;0.0305477;-0.0867967;0.104563
-5e+10;0.0305477;-0.446018;-0.539876
0;0.0305477;3.86674e-08;0
5e+10;0.0305477;-0.446018;0.539876
1e+11;0.0305477;-0.0867967;-0.104563
1.5e+11;0.0305477;0.0162914;-0.12625
2e+11;0.0305477;0.0115564;0.0224487
2.5e+11;0.0305477;0.00848164;0.0423683
-2.5e+11;0.030794;0.00859339;-0.0421197
-2e+11;0.030794;0.0120791;-0.0223684
-1.5e+11;0.030794;0.0166721;0.126635
-1e+11;0.030794;-0.0876154;0.106031
-5e+10;0.030794;-0.446441;-0.540952
0;0.030794;-6.24701e-10;0
5e+10;0.030794;-0.446441;0.540952
1e+11;0.030794;-0.0876154;-0.106031
1.5e+11;0.030794;0.0166721;-0.126635
2e+11;0.030794;0.0120791;0.0223684
2.5e+11;0.030794;0.00859339;0.0421197
-2.5e+11;0.0310402;0.00870255;-0.0418658
-2e+11;0.0310402;0.0126084;-0.0222878
-1.5e+11;0.0310402;0.01705;0.127014
-1e+11;0.0310402;-0.0884341;0.10751
-5e+10;0.0310402;-0.446861;-0.542033
0;0.0310402;-3.45842e-09;0
5e+10;0.0310402;-0.446861;0.542033
1e+11;0.0310402;-0.0884341;-0.10751
1.5e+11;0.0310402;0.01705;-0.127014
2e+11;0.0310402;0.0126084;0.0222878
2.5e+11;0.0310402;0.00870255;0.0418658
-2.5e+11;0.0312864;0.00880927;-0.0416072
-2e+11;0.0312864;0.0131428;-0.0222069
-1.5e+11;0.0312864;0.0174252;0.127387
-1e+11;0.0312864;-0.0892522;0.108996
-5e+10;0.0312864;-0.447276;-0.543118
0;0.0312864;-7.00701e-09;0
5e+10;0.0312864;-0.447276;0.543118
1e+11;0.0312864;-0.0892522;-0.108996
1.5e+11;0.0312864;0.0174252;-0.127387
2e+11;0.0312864;0.0131428;0.0222069
2.5e+11;0.0312864;0.00880927;0.0416072
-2.5e+11;0.0315326;0.0089124;-0.0413421
-2e+11;0.0315326;0.0136896;-0.0221254
-1.5e+11;0.0315326;0.0177973;0.127756
-1e+11;0.0315326;-0.090073;0.110501
-5e+10;0.0315326;-0.447691;-0.544213
0;0.0315326;1.44349e-07;0
5e+10;0.0315326;-0.447691;0.544213
1e+11;0.0315326;-0.090073;-0.110501
1.5e+11;0.0315326;0.0177973;-0.127756
2e+11;0.0315326;0.0136896;0.0221254
2.5e+11;0.0315326;0.0089124;0.0413421
-2.5e+11;0.0317789;0.00901354;-0.0410737
-2e+11;0.0317789;0.0142377;-0.0220439
-1.5e+11;0.0317789;0.0181668;0.128118
-1e+11;0.0317789;-0.0908919;0.112008
-5e+10;0.0317789;-0.448098;-0.54531
0;0.0317789;1.83583e-07;0
5e+10;0.0317789;-0.448098;0.54531
1e+11;0.0317789;-0.0908919;-0.112008
1.5e+11;0.0317789;0.0181668;-0.128118
2e+11;0.0317789;0.0142377;0.0220439
2.5e+11;0.0317789;0.00901354;0.0410737
-2.5e+11;0.0320251;0.00911265;-0.040802
-2e+11;0.0320251;0.0147868;-0.0219622
-1.5e+11;0.0320251;0.0185336;0.128474
-1e+11;0.0320251;-0.091709;0.113516
-5e+10;0.0320251;-0.4485;-0.546408
0;0.0320251;1.89041e-07;0
5e+10;0.0320251;-0.4485;0.546408
1e+11;0.0320251;-0.091709;-0.113516
1.5e+11;0.0320251;0.0185336;-0.128474
2e+11;0.0320251;0.0147868;0.0219622
2.5e+11;0.0320251;0.00911265;0.040802
-2.5e+11;0.0322713;0.00920793;-0.0405242
-2e+11;0.0322713;0.015349;-0.0218801
-1.5e+11;0.0322713;0.0188975;0.128826
-1e+11;0.0322713;-0.0925293;0.115044
-5e+10;0.0322713;-0.4489;-0.547517
0;0.0322713;4.32921e-07;0
5e+10;0.0322713;-0.4489;0.547517
1e+11;0.0322713;-0.0925293;-0.115044
1.5e+11;0.0322713;0.0188975;-0.128826
2e+11;0.0322713;0.015349;0.0218801
2.5e+11;0.0322713;0.00920793;0.0405242
-2.5e+11;0.0325176;0.00930279;-0.0402463
-2e+11;0.0325176;0.0159007;-0.0217983
-1.5e+11;0.0325176;0.0192588;0.129169
-1e+11;0.0325176;-0.093343;0.116556
-5e+10;0.0325176;-0.449288;-0.548619
0;0.0325176;2.88821e-07;0
5e+10;0.0325176;-0.449288;0.548619
1e+11;0.0325176;-0.093343;-0.116556
1.5e+11;0.0325176;0.0192588;-0.129169
2e+11;0.0325176;0.0159007;0.0217983
2.5e+11;0.0325176;0.00930279;0.0402463
-2.5e+11;0.0327638;0.00939432;-0.0399634
-2e+11;0.0327638;0.0164613;-0.0217161
-1.5e+11;0.0327638;0.0196171;0.129507
-1e+11;0.0327638;-0.0941583;0.11808
-5e+10;0.0327638;-0.449673;-0.549729
0;0.0327638;3.13931e-07;0
5e+10;0.0327638;-0.449673;0.549729
1e+11;0.0327638;-0.0941583;-0.11808
1.5e+11;0.0327638;0.0196171;-0.129507
2e+11;0.0327638;0.0164613;0.0217161
2.5e+11;0.0327638;0.00939432;0.0399634
-2.5e+11;0.03301;0.00948307;-0.0396768
-2e+11;0.03301;0.0170268;-0.0216338
-1.5e+11;0.03301;0.0199726;0.12984
-1e+11;0.03301;-0.0949738;0.119612
-5e+10;0.03301;-0.450053;-0.550844
0;0.03301;3.84855e-07;0
5e+10;0.03301;-0.450053;0.550844
1e+11;0.03301;-0.0949738;-0.119612
1.5e+11;0.03301;0.0199726;-0.12984
2e+11;0.03301;0.0170268;0.0216338
2.5e+11;0.03301;0.00948307;0.0396768
-2.5e+11;0.0332563;0.00957159;-0.0393908
-2e+11;0.0332563;0.0175796;-0.0215518
-1.5e+11;0.0332563;0.020325;0.130163
-1e+11;0.0332563;-0.0957819;0.121124
-5e+10;0.0332563;-0.45042;-0.551951
0;0.0332563;2.50532e-08;0
5e+10;0.0332563;-0.45042;0.551951
1e+11;0.0332563;-0.0957819;-0.121124
1.5e+11;0.0332563;0.020325;-0.130163
2e+11;0.0332563;0.0175796;0.0215518
2.5e+11;0.0332563;0.00957159;0.0393908
-2.5e+11;0.0335025;0.00965513;-0.0390978
-2e+11;0.0335025;0.0181514;-0.0214693
-1.5e+11;0.0335025;0.0206745;0.130484
-1e+11;0.0335025;-0.0965962;0.122664
-5e+10;0.0335025;-0.450789;-0.553073
0;0.0335025;5.65118e-08;0
5e+10;0.0335025;-0.450789;0.553073
1e+11;0.0335025;-0.0965962;-0.122664
1.5e+11;0.0335025;0.0206745;-0.130484
2e+11;0.0335025;0.0181514;0.0214693
2.5e+11;0.0335025;0.00965513;0.0390978
-2.5e+11;0.0337487;0.0097367;-0.0388028
-2e+11;0.0337487;0.0187219;-0.0213868
-1.5e+11;0.0337487;0.0210211;0.130798
-1e+11;0.0337487;-0.097408;0.124202
-5e+10;0.0337487;-0.451149;-0.554197
0;0.0337487;-1.11399e-08;0
5e+10;0.0337487;-0.451149;0.554197
1e+11;0.0337487;-0.097408;-0.124202
1.5e+11;0.0337487;0.0210211;-0.130798
2e+11;0.0337487;0.0187219;0.0213868
2.5e+11;0.0337487;0.0097367;0.0388028
-2.5e+11;0.033995;0.00981469;-0.0385033
-2e+11;0.033995;0.0193014;-0.0213041
-1.5e+11;0.033995;0.0213648;0.131107
-1e+11;0.033995;-0.098222;0.125752
-5e+10;0.033995;-0.451506;-0.555328
0;0.033995;1.41534e-07;0
5e+10;0.033995;-0.451506;0.555328
1e+11;0.033995;-0.098222;-0.125752
1.5e+11;0.033995;0.0213648;-0.131107
2e+11;0.033995;0.0193014;0.0213041
2.5e+11;0.033995;0.00981469;0.0385033
-2.5e+11;0.0342412;0.00989039;-0.0382017
-2e+11;0.0342412;0.0198808;-0.0212215
-1.5e+11;0.0342412;0.0217054;0.13141
-1e+11;0.0342412;-0.0990341;0.127302
-5e+10;0.0342412;-0.451856;-0.556461
0;0.0342412;2.28499e-07;0
5e+10;0.0342412;-0.451856;0.556461
1e+11;0.0342412;-0.0990341;-0.127302
1.5e+11;0.0342412;0.0217054;-0.13141
2e+11;0.0342412;0.0198808;0.0212215
2.5e+11;0.0342412;0.00989039;0.0382017
-2.5e+11;0.0344874;0.00996274;-0.0378964
-2e+11;0.0344874;0.020467;-0.0211388
-1.5e+11;0.0344874;0.0220432;0.131709
-1e+11;0.0344874;-0.0998475;0.128861
-5e+10;0.0344874;-0.452201;-0.5576
0;0.0344874;2.6239e-07;0
5e+10;0.0344874;-0.452201;0.5576
1e+11;0.0344874;-0.0998475;-0.128861
1.5e+11;0.0344874;0.0220432;-0.131709
2e+11;0.0344874;0.020467;0.0211388
2.5e+11;0.0344874;0.00996274;0.0378964
-2.5e+11;0.0347336;0.0100342;-0.0375915
-2e+11;0.0347336;0.0210432;-0.0210562
-1.5e+11;0.0347336;0.0223774;0.131997
-1e+11;0.0347336;-0.100655;0.130405
-5e+10;0.0347336;-0.452534;-0.558735
0;0.0347336;4.26984e-08;0
5e+10;0.0347336;-0.452534;0.558735
1e+11;0.0347336;-0.100655;-0.130405
1.5e+11;0.0347336;0.0223774;-0.131997
2e+11;0.0347336;0.0210432;0.0210562
2.5e+11;0.0347336;0.0100342;0.0375915
-2.5e+11;0.0349799;0.0101017;-0.0372821
-2e+11;0.0349799;0.0216294;-0.0209737
-1.5e+11;0.0349799;0.0227089;0.132282
-1e+11;0.0349799;-0.101465;0.131962
-5e+10;0.0349799;-0.452864;-0.559879
0;0.0349799;-9.72714e-08;0
5e+10;0.0349799;-0.452864;0.559879
1e+11;0.0349799;-0.101465;-0.131962
1.5e+11;0.0349799;0.0227089;-0.132282
2e+11;0.0349799;0.0216294;0.0209737
2.5e+11;0.0349799;0.0101017;0.0372821
-2.5e+11;0.0352261;0.0101659;-0.0369698
-2e+11;0.0352261;0.0222202;-0.0208912
-1.5e+11;0.0352261;0.0230374;0.132562
-1e+11;0.0352261;-0.102276;0.133526
-5e+10;0.0352261;-0.453189;-0.561028
0;0.0352261;1.49889e-07;0
5e+10;0.0352261;-0.453189;0.561028
1e+11;0.0352261;-0.102276;-0.133526
1.5e+11;0.0352261;0.0230374;-0.132562
2e+11;0.0352261;0.0222202;0.0208912
2.5e+11;0.0352261;0.0101659;0.0369698
-2.5e+11;0.0354723;0.010228;-0.0366564
-2e+11;0.0354723;0.0228079;-0.020809
-1.5e+11;0.0354723;0.0233625;0.132834
-1e+11;0.0354723;-0.103083;0.135085
-5e+10;0.0354723;-0.453504;-0.562178
0;0.0354723;1.10613e-07;0
5e+10;0.0354723;-0.453504;0.562178
1e+11;0.0354723;-0.103083;-0.135085
1.5e+11;0.0354723;0.0233625;-0.132834
2e+11;0.0354723;0.0228079;0.020809
2.5e+11;0.0354723;0.010228;0.0366564
-2.5e+11;0.0357186;0.0102871;-0.0363407
-2e+11;0.0357186;0.0233972;-0.020727
-1.5e+11;0.0357186;0.0236845;0.133099
-1e+11;0.0357186;-0.10389;0.136645
-5e+10;0.0357186;-0.453813;-0.563331
0;0.0357186;-3.55985e-08;0
5e+10;0.0357186;-0.453813;0.563331
1e+11;0.0357186;-0.10389;-0.136645
1.5e+11;0.0357186;0.0236845;-0.133099
2e+11;0.0357186;0.0233972;0.020727
2.5e+11;0.0357186;0.0102871;0.0363407
-2.5e+11;0.0359648;0.0103429;-0.0360226
-2e+11;0.0359648;0.0239895;-0.0206454
-1.5e+11;0.0359648;0.0240034;0.133359
-1e+11;0.0359648;-0.104697;0.138209
-5e+10;0.0359648;-0.454115;-0.564489
0;0.0359648;6.42836e-09;0
5e+10;0.0359648;-0.454115;0.564489
1e+11;0.0359648;-0.104697;-0.138209
1.5e+11;0.0359648;0.0240034;-0.133359
2e+11;0.0359648;0.0239895;0.0206454
2.5e+11;0.0359648;0.0103429;0.0360226
-2.5e+11;0.036211;0.0103954;-0.0357024
-2e+11;0.036211;0.0245842;-0.0205643
-1.5e+11;0.036211;0.0243192;0.133612
-1e+11;0.036211;-0.105503;0.139775
-5e+10;0.036211;-0.45441;-0.565652
0;0.036211;4.58785e-08;0
5e+10;0.036211;-0.45441;0.565652
1e+11;0.036211;-0.105503;-0.139775
1.5e+11;0.036211;0.0243192;-0.133612
2e+11;0.036211;0.0245842;0.0205643
2.5e+11;0.036211;0.0103954;0.0357024
-2.5e+11;0.0364573;0.0104445;-0.0353804
-2e+11;0.0364573;0.0251792;-0.0204837
-1.5e+11;0.0364573;0.0246317;0.133858
-1e+11;0.0364573;-0.106307;0.141342
-5e+10;0.0364573;-0.454697;-0.566817
0;0.0364573;4.94138e-09;0
5e+10;0.0364573;-0.454697;0.566817
1e+11;0.0364573;-0.106307;-0.141342
1.5e+11;0.0364573;0.0246317;-0.133858
2e+11;0.0364573;0.0251792;0.0204837
2.5e+11;0.0364573;0.0104445;0.0353804
-2.5e+11;0.0367035;0.01049;-0.0350565
-2e+11;0.0367035;0.025776;-0.020404
-1.5e+11;0.0367035;0.0249411;0.134097
-1e+11;0.0367035;-0.107111;0.14291
-5e+10;0.0367035;-0.454977;-0.567987
0;0.0367035;-2.51739e-08;0
5e+10;0.0367035;-0.454977;0.567987
1e+11;0.0367035;-0.107111;-0.14291
1.5e+11;0.0367035;0.0249411;-0.134097
2e+11;0.0367035;0.025776;0.020404
2.5e+11;0.0367035;0.01049;0.0350565
-2.5e+11;0.0369497;0.0105316;-0.0347311
-2e+11;0.0369497;0.026373;-0.0203253
-1.5e+11;0.0369497;0.0252471;0.134328
-1e+11;0.0369497;-0.107914;0.144477
-5e+10;0.0369497;-0.455248;-0.569161
0;0.0369497;-9.62284e-10;0
5e+10;0.0369497;-0.455248;0.569161
1e+11;0.0369497;-0.107914;-0.144477
1.5e+11;0.0369497;0.0252471;-0.134328
2e+11;0.0369497;0.026373;0.0203253
2.5e+11;0.0369497;0.0105316;0.0347311
-2.5e+11;0.037196;0.0105691;-0.0344041
-2e+11;0.037196;0.0269713;-0.0202479
-1.5e+11;0.037196;0.0255499;0.134552
-1e+11;0.037196;-0.108715;0.146046
-5e+10;0.037196;-0.455511;-0.570339
0;0.037196;1.80356e-08;0
5e+10;0.037196;-0.455511;0.570339
1e+11;0.037196;-0.108715;-0.146046
1.5e+11;0.037196;0.0255499;-0.134552
2e+11;0.037196;0.0269713;0.0202479
2.5e+11;0.037196;0.0105691;0.0344041
-2.5e+11;0.0374422;0.010602;-0.0340758
-2e+11;0.0374422;0.0275697;-0.0201722
-1.5e+11;0.0374422;0.0258494;0.134768
-1e+11;0.0374422;-0.109514;0.147614
-5e+10;0.0374422;-0.455765;-0.571522
0;0.0374422;-4.01362e-08;0
5e+10;0.0374422;-0.455765;0.571522
1e+11;0.0374422;-0.109514;-0.147614
1.5e+11;0.0374422;0.0258494;-0.134768
2e+11;0.0374422;0.0275697;0.0201722
2.5e+11;0.0374422;0.010602;0.0340758
-2.5e+11;0.0376884;0.0106301;-0.0337464
-2e+11;0.0376884;0.0281677;-0.0200984
-1.5e+11;0.0376884;0.0261455;0.134975
-1e+11;0.0376884;-0.110312;0.149181
-5e+10;0.0376884;-0.456008;-0.572709
0;0.0376884;-3.83533e-08;0
5e+10;0.0376884;-0.456008;0.572709
1e+11;0.0376884;-0.110312;-0.149181
1.5e+11;0.0376884;0.0261455;-0.134975
2e+11;0.0376884;0.0281677;0.0200984
2.5e+11;0.0376884;0.0106301;0.0337464
-2.5e+11;0.0379347;0.0106528;-0.0334162
-2e+11;0.0379347;0.0287653;-0.0200271
-1.5e+11;0.0379347;0.0264383;0.135173
-1e+11;0.0379347;-0.111108;0.150746
-5e+10;0.0379347;-0.456242;-0.5739
0;0.0379347;3.37389e-10;0
5e+10;0.0379347;-0.456242;0.5739
1e+11;0.0379347;-0.111108;-0.150746
1.5e+11;0.0379347;0.0264383;-0.135173
2e+11;0.0379347;0.0287653;0.0200271
2.5e+11;0.0379347;0.0106528;0.0334162
-2.5e+11;0.0381809;0.0106694;-0.033085
-2e+11;0.0381809;0.0293633;-0.0199588
-1.5e+11;0.0381809;0.0267278;0.135361
-1e+11;0.0381809;-0.111902;0.152312
-5e+10;0.0381809;-0.456465;-0.575097
0;0.0381809;-5.99751e-08;0
5e+10;0.0381809;-0.456465;0.575097
1e+11;0.0381809;-0.111902;-0.152312
1.5e+11;0.0381809;0.0267278;-0.135361
2e+11;0.0381809;0.0293633;0.0199588
2.5e+11;0.0381809;0.0106694;0.033085
-2.5e+11;0.0384271;0.0106794;-0.0327534
-2e+11;0.0384271;0.0299602;-0.0198942
-1.5e+11;0.0384271;0.0270139;0.135538
-1e+11;0.0384271;-0.112693;0.153874
-5e+10;0.0384271;-0.456677;-0.576299
0;0.0384271;2.51445e-08;0
5e+10;0.0384271;-0.456677;0.576299
1e+11;0.0384271;-0.112693;-0.153874
1.5e+11;0.0384271;0.0270139;-0.135538
2e+11;0.0384271;0.0299602;0.0198942
2.5e+11;0.0384271;0.0106794;0.0327534
-2.5e+11;0.0386733;0.0106819;-0.0324217
-2e+11;0.0386733;0.0305555;-0.0198338
-1.5e+11;0.0386733;0.0272966;0.135704
-1e+11;0.0386733;-0.113481;0.155434
-5e+10;0.0386733;-0.456875;-0.577506
0;0.0386733;-6.59387e-08;0
5e+10;0.0386733;-0.456875;0.577506
1e+11;0.0386733;-0.113481;-0.155434
1.5e+11;0.0386733;0.0272966;-0.135704
2e+11;0.0386733;0.0305555;0.0198338
2.5e+11;0.0386733;0.0106819;0.0324217
-2.5e+11;0.0389196;0.0106766;-0.0320905
-2e+11;0.0389196;0.0311468;-0.0197785
-1.5e+11;0.0389196;0.0275756;0.135856
-1e+11;0.0389196;-0.114265;0.156987
-5e+10;0.0389196;-0.457059;-0.578719
0;0.0389196;-4.79313e-09;0
5e+10;0.0389196;-0.457059;0.578719
1e+11;0.0389196;-0.114265;-0.156987
1.5e+11;0.0389196;0.0275756;-0.135856
2e+11;0.0389196;0.0311468;0.0197785
2.5e+11;0.0389196;0.0106766;0.0320905
-2.5e+11;0.0391658;0.0106612;-0.0317589
-2e+11;0.0391658;0.0317405;-0.0197295
-1.5e+11;0.0391658;0.027852;0.135995
-1e+11;0.0391658;-0.115047;0.158543
-5e+10;0.0391658;-0.45723;-0.579941
0;0.0391658;2.9966e-07;0
5e+10;0.0391658;-0.45723;0.579941
1e+11;0.0391658;-0.115047;-0.158543
1.5e+11;0.0391658;0.027852;-0.135995
2e+11;0.0391658;0.0317405;0.0197295
2.5e+11;0.0391658;0.0106612;0.0317589
-2.5e+11;0.039412;0.0106369;-0.0314294
-2e+11;0.039412;0.032324;-0.0196869
-1.5e+11;0.039412;0.0281236;0.136118
-1e+11;0.039412;-0.115821;0.160082
-5e+10;0.039412;-0.457381;-0.581165
0;0.039412;2.48934e-08;0
5e+10;0.039412;-0.457381;0.581165
